CreditScore,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Male,Geography_Germany,Geography_Spain
828.0,37.0,9.0,2.0,1.0,1.0,120893.07,0.0,1,0,0
530.0,34.0,2.0,2.0,1.0,0.0,99019.65,0.0,1,1,0
556.0,29.0,3.0,2.0,1.0,0.0,92873.5,0.0,1,0,0
628.0,39.0,5.0,1.0,1.0,0.0,187905.12,0.0,1,1,0
680.0,33.0,1.0,2.0,1.0,1.0,85901.09,0.0,1,0,0
635.0,39.0,1.0,2.0,0.0,0.0,166682.57,0.0,0,0,1
749.0,30.0,2.0,2.0,1.0,1.0,164038.07,0.0,0,1,0
665.0,38.0,10.0,1.0,1.0,1.0,66548.46,0.0,1,0,0
576.0,43.0,6.0,2.0,1.0,0.0,143635.35,0.0,1,0,0
627.0,49.0,4.0,1.0,1.0,0.0,89289.54,1.0,1,0,1
850.0,41.0,6.0,1.0,1.0,0.0,157891.11,0.0,1,0,0
584.0,33.0,4.0,2.0,1.0,1.0,112239.03,0.0,1,0,0
728.0,45.0,1.0,2.0,1.0,1.0,91830.75,0.0,1,0,1
554.0,49.0,10.0,1.0,1.0,0.0,82478.05,1.0,0,1,0
724.0,36.0,7.0,2.0,1.0,1.0,57531.14,0.0,0,0,0
685.0,34.0,7.0,2.0,1.0,1.0,91830.75,0.0,1,1,0
652.0,38.0,9.0,2.0,1.0,0.0,179978.68,0.0,0,0,0
695.0,27.0,2.0,2.0,1.0,0.0,79270.02,0.0,1,0,0
714.0,29.0,6.0,2.0,1.0,0.0,131300.68,0.0,1,0,0
763.0,20.0,3.0,2.0,1.0,1.0,123850.58,0.0,0,0,1
599.0,27.0,4.0,2.0,1.0,1.0,167984.72,0.0,1,0,0
754.0,37.0,2.0,2.0,1.0,1.0,156424.4,0.0,1,0,0
678.0,45.0,5.0,1.0,0.0,0.0,141364.62,1.0,0,0,0
641.0,30.0,3.0,2.0,1.0,1.0,170518.83,0.0,1,0,0
804.0,24.0,5.0,2.0,1.0,0.0,172033.57,0.0,0,0,1
598.0,39.0,9.0,2.0,1.0,1.0,160828.98,0.0,0,0,0
687.0,35.0,3.0,1.0,0.0,1.0,80552.36,0.0,0,0,1
834.0,44.0,6.0,1.0,0.0,1.0,193018.71,1.0,0,0,0
568.0,27.0,8.0,1.0,0.0,1.0,88958.49,0.0,1,1,0
794.0,38.0,8.0,2.0,0.0,0.0,127560.77,0.0,1,0,1
613.0,37.0,5.0,2.0,1.0,0.0,56780.97,0.0,1,0,0
681.0,36.0,5.0,2.0,1.0,1.0,157567.37,0.0,1,0,0
746.0,37.0,0.0,2.0,1.0,0.0,143538.51,1.0,1,0,0
686.0,27.0,8.0,1.0,0.0,0.0,180595.02,0.0,0,0,1
732.0,42.0,2.0,2.0,1.0,0.0,160122.66,0.0,1,1,0
755.0,41.0,7.0,2.0,0.0,1.0,160529.71,0.0,0,0,0
622.0,37.0,7.0,2.0,1.0,0.0,107867.38,0.0,0,0,0
678.0,32.0,6.0,2.0,1.0,1.0,78650.95,0.0,0,0,0
619.0,31.0,9.0,2.0,1.0,0.0,141946.92,0.0,1,0,0
635.0,33.0,8.0,2.0,0.0,1.0,134778.01,0.0,0,1,0
516.0,36.0,4.0,2.0,1.0,0.0,83056.22,0.0,1,0,0
684.0,38.0,9.0,2.0,1.0,0.0,176921.0,0.0,0,0,0
656.0,27.0,6.0,1.0,0.0,0.0,181718.73,0.0,0,0,0
588.0,34.0,7.0,1.0,1.0,0.0,68462.59,0.0,1,0,0
548.0,36.0,2.0,1.0,0.0,1.0,100365.51,0.0,0,0,0
678.0,46.0,8.0,2.0,1.0,1.0,88890.05,0.0,1,0,0
694.0,36.0,2.0,2.0,1.0,1.0,182867.84,0.0,0,0,0
751.0,36.0,5.0,2.0,1.0,1.0,72993.65,0.0,0,0,0
681.0,38.0,9.0,2.0,0.0,1.0,135077.01,0.0,1,0,0
652.0,37.0,2.0,1.0,1.0,0.0,91775.51,1.0,1,0,0
682.0,63.0,0.0,1.0,1.0,1.0,54417.53,1.0,1,1,0
705.0,35.0,0.0,2.0,1.0,1.0,142754.71,0.0,1,0,0
637.0,38.0,5.0,2.0,0.0,1.0,122925.4,0.0,1,0,1
806.0,26.0,7.0,2.0,1.0,0.0,141453.62,0.0,0,0,1
645.0,39.0,6.0,1.0,1.0,0.0,182775.08,0.0,1,0,0
590.0,38.0,2.0,2.0,1.0,0.0,144870.28,0.0,1,0,0
775.0,47.0,7.0,1.0,1.0,0.0,129107.97,1.0,0,0,1
614.0,42.0,6.0,2.0,1.0,0.0,93081.87,0.0,0,0,0
701.0,37.0,5.0,2.0,1.0,1.0,126796.69,0.0,1,0,0
707.0,34.0,5.0,1.0,1.0,0.0,79479.74,0.0,1,0,1
697.0,38.0,9.0,2.0,1.0,1.0,90212.38,0.0,1,0,0
769.0,30.0,4.0,2.0,0.0,1.0,84871.99,0.0,1,0,0
583.0,48.0,9.0,1.0,0.0,1.0,49833.5,1.0,0,1,0
778.0,48.0,0.0,1.0,0.0,0.0,149772.61,1.0,0,0,0
775.0,38.0,9.0,1.0,1.0,0.0,132498.39,1.0,0,1,0
609.0,60.0,1.0,1.0,1.0,0.0,9796.69,1.0,1,1,0
569.0,37.0,8.0,2.0,1.0,0.0,171960.76,0.0,1,1,0
659.0,63.0,4.0,1.0,1.0,0.0,131718.12,1.0,1,0,0
693.0,45.0,8.0,2.0,0.0,0.0,28368.37,0.0,0,0,1
634.0,23.0,9.0,1.0,1.0,1.0,122823.84,0.0,1,0,1
582.0,42.0,2.0,1.0,0.0,1.0,151146.67,0.0,1,0,0
709.0,42.0,1.0,2.0,1.0,0.0,106636.89,0.0,1,0,0
652.0,34.0,2.0,2.0,1.0,0.0,116951.1,0.0,0,0,1
655.0,42.0,4.0,1.0,1.0,1.0,124777.14,1.0,0,0,0
593.0,40.0,9.0,2.0,1.0,1.0,181224.56,0.0,0,0,1
683.0,40.0,3.0,2.0,0.0,1.0,172668.39,0.0,0,1,0
619.0,36.0,7.0,1.0,1.0,0.0,74870.99,0.0,0,0,0
733.0,31.0,7.0,2.0,1.0,0.0,75562.47,0.0,1,0,0
554.0,29.0,6.0,2.0,0.0,1.0,89801.9,0.0,0,0,0
648.0,46.0,3.0,1.0,1.0,1.0,81256.29,1.0,1,1,0
594.0,37.0,8.0,2.0,1.0,1.0,151315.76,0.0,0,0,1
614.0,34.0,4.0,1.0,1.0,1.0,113483.96,0.0,0,1,0
633.0,35.0,9.0,2.0,1.0,1.0,61936.1,0.0,0,1,0
485.0,39.0,4.0,2.0,1.0,0.0,138527.56,0.0,1,0,0
627.0,48.0,9.0,2.0,1.0,1.0,49826.68,0.0,1,0,0
598.0,29.0,2.0,2.0,1.0,1.0,82969.61,0.0,0,0,0
700.0,25.0,9.0,1.0,1.0,1.0,94977.3,0.0,1,0,0
661.0,50.0,5.0,1.0,1.0,0.0,126722.57,1.0,0,0,0
678.0,40.0,7.0,1.0,1.0,1.0,117932.63,0.0,1,0,0
632.0,38.0,7.0,2.0,1.0,1.0,82337.75,0.0,0,0,0
684.0,39.0,9.0,2.0,1.0,1.0,160979.66,0.0,0,0,0
838.0,34.0,2.0,1.0,1.0,0.0,79915.28,0.0,1,0,0
712.0,26.0,4.0,1.0,1.0,0.0,132424.69,0.0,0,0,0
679.0,40.0,1.0,1.0,1.0,0.0,62688.55,1.0,0,1,0
763.0,43.0,1.0,2.0,0.0,1.0,95963.14,0.0,1,0,0
639.0,39.0,6.0,2.0,0.0,0.0,81853.98,0.0,1,0,0
687.0,33.0,2.0,2.0,1.0,1.0,115800.1,0.0,1,0,0
689.0,41.0,5.0,1.0,0.0,0.0,47880.71,0.0,1,0,0
616.0,39.0,7.0,2.0,1.0,0.0,183494.87,0.0,0,0,0
678.0,32.0,2.0,1.0,0.0,1.0,150156.82,0.0,1,0,0
651.0,33.0,3.0,2.0,0.0,0.0,175518.31,0.0,1,0,0
571.0,32.0,9.0,2.0,1.0,1.0,57589.29,0.0,1,0,0
562.0,26.0,8.0,1.0,1.0,1.0,89099.18,0.0,0,1,0
682.0,40.0,6.0,1.0,1.0,1.0,57589.29,0.0,1,0,0
677.0,43.0,1.0,2.0,1.0,1.0,81297.14,0.0,1,0,0
542.0,44.0,6.0,3.0,1.0,0.0,6078.46,1.0,1,1,0
730.0,37.0,8.0,2.0,1.0,0.0,60429.43,0.0,0,1,0
637.0,31.0,2.0,1.0,1.0,1.0,185830.72,0.0,0,0,1
691.0,38.0,5.0,2.0,1.0,1.0,131778.58,0.0,1,1,0
593.0,42.0,2.0,2.0,1.0,1.0,141679.73,0.0,1,0,0
714.0,41.0,9.0,2.0,0.0,0.0,82526.92,0.0,1,0,1
637.0,30.0,0.0,1.0,1.0,1.0,134441.2,0.0,1,0,0
653.0,34.0,7.0,2.0,1.0,0.0,142995.32,0.0,1,0,0
706.0,44.0,7.0,1.0,1.0,0.0,147521.35,0.0,1,0,0
635.0,32.0,2.0,1.0,1.0,0.0,181449.51,0.0,1,1,0
731.0,33.0,4.0,1.0,0.0,0.0,64516.8,0.0,1,1,0
602.0,34.0,5.0,1.0,0.0,0.0,92887.06,0.0,1,0,0
583.0,37.0,6.0,1.0,0.0,0.0,102021.39,0.0,0,0,0
642.0,36.0,2.0,2.0,1.0,0.0,91098.76,0.0,1,0,1
653.0,27.0,6.0,2.0,1.0,0.0,181208.47,0.0,1,0,0
629.0,54.0,8.0,1.0,1.0,0.0,171045.31,1.0,0,0,0
648.0,33.0,8.0,1.0,1.0,0.0,121846.81,1.0,0,1,0
686.0,43.0,5.0,2.0,1.0,1.0,131768.98,0.0,1,0,0
693.0,34.0,2.0,2.0,1.0,0.0,46635.11,0.0,1,0,1
554.0,36.0,2.0,2.0,0.0,0.0,98423.86,0.0,0,0,0
753.0,36.0,8.0,2.0,1.0,0.0,143938.34,0.0,1,0,1
739.0,33.0,7.0,1.0,1.0,1.0,102908.91,0.0,1,0,1
634.0,33.0,8.0,2.0,0.0,1.0,51672.08,0.0,1,0,1
632.0,48.0,0.0,1.0,1.0,1.0,166677.35,0.0,0,0,1
719.0,34.0,9.0,2.0,1.0,1.0,123954.15,0.0,0,0,0
537.0,50.0,7.0,1.0,0.0,0.0,180932.46,1.0,1,1,0
732.0,39.0,5.0,1.0,1.0,1.0,153917.38,0.0,0,0,0
709.0,29.0,5.0,1.0,1.0,1.0,138340.24,0.0,1,0,0
641.0,31.0,4.0,2.0,1.0,1.0,142977.05,0.0,1,0,0
627.0,48.0,6.0,3.0,0.0,0.0,73669.94,1.0,0,0,0
732.0,33.0,6.0,2.0,1.0,1.0,176984.34,0.0,0,1,0
703.0,43.0,0.0,1.0,1.0,0.0,149614.61,1.0,0,0,0
637.0,37.0,1.0,2.0,0.0,0.0,179861.79,0.0,0,0,0
676.0,32.0,7.0,1.0,1.0,1.0,53584.03,0.0,1,0,0
572.0,34.0,10.0,1.0,1.0,1.0,143859.27,0.0,1,1,0
704.0,29.0,1.0,1.0,1.0,1.0,75888.65,0.0,1,1,0
721.0,57.0,1.0,2.0,1.0,0.0,126812.63,1.0,0,0,0
710.0,55.0,6.0,4.0,1.0,1.0,166677.35,1.0,0,0,0
679.0,39.0,8.0,1.0,1.0,0.0,181490.42,1.0,0,0,1
713.0,34.0,8.0,2.0,1.0,1.0,142337.63,0.0,1,0,0
619.0,45.0,10.0,1.0,1.0,1.0,64345.61,0.0,0,0,1
543.0,33.0,1.0,2.0,1.0,0.0,184399.76,0.0,1,0,0
634.0,49.0,6.0,3.0,1.0,0.0,59645.24,1.0,0,1,0
539.0,32.0,1.0,2.0,0.0,1.0,71167.14,0.0,1,0,1
701.0,32.0,5.0,1.0,0.0,1.0,152992.04,0.0,1,0,0
528.0,31.0,1.0,1.0,1.0,1.0,99805.99,0.0,1,0,0
671.0,34.0,2.0,2.0,0.0,1.0,85983.54,0.0,1,0,1
516.0,43.0,7.0,1.0,1.0,0.0,179866.01,1.0,1,0,1
759.0,33.0,10.0,2.0,1.0,0.0,88669.89,0.0,0,0,1
659.0,59.0,3.0,1.0,1.0,0.0,102908.91,1.0,1,1,0
667.0,44.0,4.0,2.0,1.0,1.0,96420.58,0.0,1,0,0
730.0,41.0,5.0,2.0,0.0,1.0,89972.25,0.0,0,0,1
651.0,18.0,1.0,2.0,1.0,0.0,47468.56,0.0,0,0,0
597.0,27.0,6.0,2.0,1.0,0.0,173586.63,0.0,0,0,0
513.0,44.0,9.0,2.0,1.0,1.0,107811.28,0.0,0,0,0
590.0,32.0,7.0,1.0,1.0,1.0,173495.77,0.0,1,1,0
602.0,39.0,7.0,2.0,1.0,0.0,63736.19,0.0,1,0,0
686.0,41.0,8.0,2.0,1.0,1.0,121537.91,0.0,1,0,1
705.0,37.0,1.0,2.0,1.0,0.0,135875.74,0.0,1,0,0
675.0,40.0,1.0,1.0,1.0,1.0,67622.46,1.0,0,0,0
656.0,55.0,6.0,2.0,0.0,0.0,108577.97,0.0,0,0,0
492.0,32.0,3.0,2.0,0.0,1.0,52462.25,0.0,0,0,1
729.0,38.0,2.0,2.0,0.0,1.0,152419.81,0.0,0,0,0
679.0,44.0,5.0,2.0,1.0,0.0,101617.43,0.0,1,1,0
629.0,52.0,6.0,2.0,1.0,1.0,89891.4,0.0,1,0,0
623.0,41.0,10.0,1.0,1.0,1.0,175749.36,0.0,0,0,0
572.0,36.0,4.0,2.0,1.0,1.0,175043.69,0.0,0,1,0
535.0,35.0,5.0,1.0,1.0,1.0,57320.92,0.0,0,1,0
663.0,34.0,1.0,2.0,0.0,0.0,134600.94,0.0,1,0,0
528.0,37.0,3.0,1.0,1.0,0.0,143317.19,1.0,0,0,0
585.0,36.0,7.0,2.0,0.0,0.0,180962.32,0.0,0,0,0
593.0,31.0,4.0,1.0,1.0,1.0,158036.72,1.0,0,0,0
721.0,36.0,6.0,1.0,1.0,0.0,138051.19,0.0,1,1,0
749.0,44.0,7.0,1.0,1.0,0.0,152417.79,1.0,0,1,0
617.0,51.0,6.0,2.0,1.0,1.0,91514.62,0.0,1,0,1
629.0,32.0,10.0,1.0,0.0,1.0,72945.32,0.0,1,0,0
575.0,45.0,2.0,1.0,0.0,0.0,139558.6,1.0,1,1,0
662.0,44.0,9.0,2.0,1.0,1.0,80552.11,0.0,0,0,0
632.0,37.0,8.0,2.0,1.0,0.0,184318.78,0.0,0,0,1
641.0,42.0,3.0,2.0,1.0,0.0,182055.36,0.0,0,0,0
741.0,53.0,7.0,1.0,1.0,0.0,123872.0,1.0,0,1,0
667.0,71.0,3.0,2.0,1.0,1.0,141947.43,0.0,0,1,0
602.0,62.0,2.0,1.0,1.0,1.0,57675.88,1.0,0,0,0
689.0,28.0,4.0,2.0,1.0,0.0,180862.26,0.0,0,0,0
653.0,33.0,1.0,1.0,0.0,1.0,127022.87,0.0,0,0,0
678.0,46.0,5.0,2.0,1.0,1.0,74593.02,0.0,1,0,0
543.0,25.0,3.0,2.0,1.0,1.0,164040.94,0.0,1,0,0
754.0,43.0,8.0,2.0,1.0,1.0,38410.74,0.0,0,0,0
589.0,27.0,3.0,2.0,1.0,1.0,88729.22,0.0,1,0,0
627.0,26.0,5.0,1.0,1.0,0.0,86410.29,0.0,1,0,0
526.0,30.0,7.0,1.0,1.0,0.0,167873.49,0.0,1,0,0
738.0,37.0,5.0,1.0,1.0,0.0,116097.26,0.0,0,0,0
627.0,38.0,7.0,2.0,1.0,1.0,120107.1,0.0,0,0,1
696.0,31.0,9.0,2.0,1.0,1.0,154486.01,0.0,0,0,0
703.0,34.0,5.0,1.0,1.0,0.0,55829.25,0.0,1,0,0
705.0,33.0,9.0,2.0,1.0,1.0,176576.62,0.0,0,0,0
556.0,41.0,2.0,2.0,0.0,1.0,78616.92,0.0,0,0,0
581.0,46.0,5.0,4.0,1.0,0.0,79874.82,1.0,0,0,0
756.0,42.0,4.0,2.0,1.0,0.0,91001.02,0.0,1,1,0
669.0,40.0,3.0,1.0,0.0,0.0,120892.97,0.0,1,1,0
598.0,32.0,0.0,1.0,1.0,1.0,171708.66,0.0,0,1,0
563.0,30.0,5.0,2.0,1.0,1.0,82463.69,0.0,1,0,0
624.0,43.0,2.0,1.0,0.0,1.0,158937.05,1.0,0,0,0
721.0,29.0,9.0,1.0,1.0,1.0,147045.42,0.0,0,0,0
569.0,50.0,7.0,1.0,1.0,1.0,147797.54,0.0,0,1,0
605.0,71.0,8.0,1.0,1.0,1.0,175743.92,1.0,0,1,0
653.0,57.0,3.0,2.0,1.0,1.0,52876.41,0.0,1,0,0
572.0,27.0,6.0,2.0,1.0,0.0,100615.14,0.0,0,0,0
745.0,43.0,5.0,2.0,1.0,1.0,137784.25,0.0,1,0,1
586.0,34.0,8.0,2.0,0.0,0.0,55725.04,0.0,0,0,0
622.0,34.0,1.0,2.0,1.0,1.0,57844.26,0.0,0,0,0
583.0,30.0,9.0,2.0,1.0,1.0,131772.51,0.0,1,0,0
621.0,38.0,2.0,2.0,1.0,1.0,176743.51,0.0,1,0,0
498.0,26.0,1.0,2.0,0.0,1.0,157552.06,0.0,1,0,0
477.0,43.0,5.0,1.0,1.0,0.0,109523.88,1.0,0,0,0
613.0,20.0,8.0,2.0,1.0,0.0,137519.92,0.0,1,0,0
679.0,38.0,7.0,1.0,1.0,1.0,59176.09,0.0,1,1,0
623.0,41.0,10.0,2.0,1.0,1.0,134901.57,0.0,1,0,0
582.0,35.0,8.0,2.0,1.0,0.0,103917.54,0.0,1,1,0
699.0,29.0,8.0,2.0,0.0,0.0,161655.55,0.0,1,0,0
678.0,36.0,4.0,2.0,1.0,0.0,155879.57,0.0,1,0,1
663.0,47.0,1.0,2.0,1.0,0.0,170980.86,0.0,1,0,0
730.0,49.0,8.0,1.0,1.0,0.0,73977.23,1.0,0,0,0
754.0,56.0,6.0,1.0,1.0,0.0,124489.88,1.0,0,0,0
694.0,33.0,7.0,2.0,1.0,0.0,121485.1,0.0,0,0,0
554.0,32.0,5.0,1.0,0.0,0.0,130789.15,1.0,1,0,0
716.0,63.0,2.0,1.0,0.0,0.0,72945.47,1.0,1,1,0
587.0,35.0,8.0,1.0,1.0,1.0,175893.53,0.0,0,1,0
710.0,28.0,3.0,2.0,1.0,0.0,94815.04,0.0,1,0,1
646.0,36.0,6.0,1.0,1.0,1.0,129964.94,0.0,0,0,0
663.0,36.0,2.0,2.0,0.0,1.0,134626.3,0.0,1,0,0
581.0,29.0,1.0,2.0,1.0,0.0,109685.61,0.0,0,0,0
671.0,43.0,3.0,2.0,0.0,0.0,88890.05,0.0,0,0,0
659.0,34.0,8.0,2.0,1.0,0.0,88890.05,1.0,1,1,0
520.0,28.0,1.0,2.0,0.0,0.0,84908.2,0.0,1,0,0
669.0,26.0,9.0,2.0,0.0,1.0,85890.75,0.0,1,0,0
619.0,48.0,2.0,1.0,1.0,0.0,41970.72,1.0,1,1,0
543.0,31.0,4.0,2.0,1.0,0.0,76515.79,0.0,0,0,1
710.0,33.0,7.0,2.0,1.0,0.0,122488.59,0.0,0,0,1
772.0,59.0,6.0,1.0,1.0,1.0,118974.77,1.0,0,1,0
549.0,56.0,3.0,1.0,1.0,1.0,163524.7,1.0,1,0,1
679.0,40.0,7.0,2.0,1.0,0.0,176580.97,0.0,0,0,1
711.0,28.0,6.0,2.0,1.0,0.0,133692.88,0.0,1,0,0
634.0,31.0,4.0,1.0,1.0,1.0,134902.41,0.0,0,1,0
543.0,35.0,1.0,1.0,1.0,0.0,77866.91,0.0,1,0,1
644.0,34.0,2.0,2.0,0.0,1.0,95625.02,0.0,1,0,1
586.0,40.0,6.0,2.0,1.0,0.0,131300.68,0.0,1,0,0
667.0,38.0,9.0,2.0,0.0,1.0,142963.29,0.0,1,0,1
699.0,35.0,8.0,2.0,1.0,1.0,98931.5,0.0,0,1,0
673.0,36.0,4.0,1.0,1.0,0.0,125710.53,0.0,1,0,0
749.0,47.0,7.0,1.0,0.0,1.0,127734.16,1.0,0,0,0
614.0,36.0,0.0,2.0,1.0,0.0,71139.31,0.0,1,0,0
683.0,38.0,8.0,2.0,1.0,0.0,86764.46,0.0,0,0,0
595.0,34.0,8.0,1.0,1.0,0.0,85901.09,0.0,1,0,1
614.0,41.0,8.0,1.0,1.0,0.0,136592.24,1.0,0,0,1
758.0,35.0,3.0,2.0,0.0,1.0,126812.85,0.0,1,1,0
537.0,38.0,1.0,1.0,1.0,0.0,38308.34,0.0,1,1,0
714.0,37.0,10.0,1.0,1.0,1.0,94739.2,0.0,1,1,0
737.0,55.0,8.0,2.0,1.0,1.0,166682.57,0.0,1,0,1
581.0,38.0,8.0,2.0,1.0,0.0,683.37,0.0,0,1,0
597.0,32.0,8.0,2.0,1.0,1.0,79329.7,0.0,1,0,0
581.0,37.0,7.0,1.0,1.0,0.0,84760.32,0.0,1,0,0
749.0,48.0,1.0,1.0,1.0,0.0,179843.33,1.0,1,0,0
593.0,39.0,8.0,1.0,1.0,0.0,86767.48,1.0,1,1,0
593.0,39.0,3.0,2.0,1.0,1.0,57320.92,0.0,1,0,1
744.0,28.0,3.0,2.0,0.0,1.0,59325.21,0.0,0,1,0
678.0,32.0,4.0,2.0,1.0,1.0,171413.66,0.0,1,0,0
583.0,36.0,5.0,2.0,1.0,0.0,75927.35,0.0,1,0,0
846.0,29.0,6.0,2.0,1.0,0.0,146585.29,0.0,1,0,0
660.0,28.0,7.0,2.0,1.0,1.0,121884.7,0.0,1,0,1
678.0,37.0,9.0,2.0,0.0,1.0,53534.8,0.0,0,0,0
710.0,45.0,0.0,2.0,1.0,0.0,158024.1,0.0,0,0,1
662.0,35.0,3.0,1.0,1.0,0.0,102950.79,0.0,1,0,1
539.0,38.0,10.0,2.0,1.0,1.0,150802.41,0.0,1,0,0
501.0,33.0,3.0,2.0,1.0,1.0,93713.92,0.0,1,0,0
745.0,46.0,9.0,2.0,1.0,0.0,181928.25,0.0,0,1,0
749.0,33.0,10.0,2.0,1.0,0.0,172096.08,0.0,1,0,0
606.0,33.0,9.0,2.0,1.0,1.0,142995.32,0.0,1,0,1
607.0,45.0,2.0,2.0,1.0,0.0,121525.48,0.0,0,0,0
605.0,30.0,3.0,2.0,1.0,0.0,174027.3,0.0,1,0,0
745.0,31.0,7.0,2.0,1.0,0.0,114722.42,0.0,1,0,0
598.0,32.0,5.0,1.0,1.0,0.0,51387.1,0.0,0,1,0
569.0,32.0,7.0,2.0,1.0,0.0,170980.86,0.0,1,0,0
684.0,23.0,2.0,2.0,0.0,0.0,120512.08,0.0,1,0,1
636.0,30.0,5.0,2.0,0.0,0.0,124954.58,0.0,1,0,0
547.0,36.0,8.0,2.0,0.0,1.0,52709.55,0.0,1,0,0
749.0,35.0,8.0,1.0,1.0,1.0,134589.58,0.0,0,0,0
611.0,27.0,6.0,2.0,1.0,1.0,139971.01,0.0,1,0,0
591.0,28.0,1.0,2.0,1.0,1.0,169291.7,0.0,1,0,0
705.0,36.0,3.0,2.0,1.0,0.0,61538.43,0.0,0,0,0
842.0,43.0,3.0,2.0,1.0,1.0,159840.81,0.0,0,0,0
589.0,37.0,6.0,1.0,1.0,1.0,132861.9,0.0,1,0,1
692.0,33.0,3.0,2.0,1.0,0.0,126142.93,0.0,0,0,0
762.0,45.0,7.0,1.0,0.0,1.0,132973.17,0.0,1,0,0
656.0,25.0,6.0,1.0,1.0,1.0,178642.73,0.0,1,1,0
594.0,37.0,8.0,1.0,1.0,0.0,141860.62,0.0,1,0,0
572.0,57.0,4.0,1.0,1.0,0.0,82836.73,1.0,1,0,0
627.0,44.0,1.0,1.0,1.0,1.0,186489.95,0.0,1,0,0
731.0,30.0,6.0,1.0,1.0,1.0,126477.41,0.0,1,0,1
724.0,42.0,2.0,2.0,0.0,1.0,83419.15,0.0,1,0,1
741.0,34.0,5.0,2.0,1.0,0.0,54871.02,0.0,1,0,0
686.0,34.0,5.0,2.0,1.0,0.0,160976.85,0.0,1,0,1
712.0,36.0,5.0,2.0,1.0,1.0,114539.67,0.0,1,0,0
645.0,38.0,8.0,1.0,1.0,0.0,114093.73,0.0,1,0,0
654.0,38.0,7.0,1.0,0.0,0.0,172626.39,1.0,0,0,0
599.0,35.0,8.0,2.0,0.0,1.0,823.96,0.0,1,0,0
611.0,44.0,9.0,2.0,1.0,1.0,180716.1,0.0,0,0,1
699.0,38.0,8.0,1.0,1.0,0.0,54869.54,1.0,1,0,0
696.0,46.0,9.0,1.0,1.0,0.0,87071.18,0.0,0,0,0
535.0,30.0,7.0,2.0,0.0,1.0,824.0,0.0,0,0,0
571.0,48.0,1.0,2.0,1.0,0.0,94738.54,0.0,1,0,0
733.0,34.0,1.0,2.0,1.0,0.0,49826.68,0.0,0,0,0
714.0,41.0,10.0,1.0,0.0,1.0,167773.55,0.0,1,0,0
593.0,40.0,9.0,2.0,1.0,0.0,71450.96,0.0,1,0,0
635.0,33.0,7.0,2.0,1.0,1.0,92612.88,0.0,0,0,0
679.0,31.0,4.0,2.0,1.0,0.0,114083.73,0.0,1,0,0
716.0,39.0,8.0,2.0,1.0,0.0,161854.98,0.0,1,1,0
792.0,37.0,9.0,2.0,1.0,1.0,119127.06,0.0,0,0,0
573.0,38.0,10.0,2.0,1.0,1.0,108764.69,0.0,0,0,0
571.0,44.0,4.0,1.0,1.0,0.0,75562.41,0.0,1,1,0
695.0,47.0,6.0,2.0,1.0,1.0,121751.04,0.0,0,0,0
659.0,31.0,3.0,2.0,1.0,1.0,93835.64,0.0,0,0,0
684.0,49.0,7.0,1.0,1.0,0.0,49653.37,1.0,0,0,0
554.0,39.0,8.0,1.0,1.0,0.0,131736.23,0.0,0,0,0
586.0,38.0,4.0,1.0,1.0,1.0,145937.99,0.0,1,1,0
645.0,29.0,9.0,2.0,1.0,0.0,77830.36,0.0,0,0,0
642.0,42.0,3.0,2.0,1.0,1.0,109394.62,0.0,1,0,1
705.0,51.0,6.0,1.0,1.0,1.0,166588.76,1.0,0,0,1
754.0,33.0,1.0,1.0,1.0,1.0,152956.33,0.0,1,0,0
633.0,39.0,6.0,1.0,1.0,0.0,62449.07,0.0,0,1,0
704.0,36.0,2.0,2.0,1.0,1.0,130664.79,0.0,1,0,0
694.0,29.0,4.0,2.0,1.0,1.0,6177.83,0.0,1,0,0
553.0,28.0,6.0,2.0,1.0,0.0,12761.16,0.0,0,0,0
577.0,40.0,6.0,1.0,1.0,1.0,163317.5,1.0,0,1,0
663.0,28.0,9.0,2.0,1.0,0.0,64716.08,0.0,1,1,0
645.0,35.0,1.0,2.0,0.0,1.0,173616.16,0.0,1,0,0
660.0,30.0,9.0,2.0,1.0,1.0,176471.79,0.0,0,1,0
686.0,29.0,4.0,2.0,1.0,0.0,55775.72,0.0,1,0,0
683.0,46.0,0.0,2.0,0.0,1.0,179861.79,0.0,1,0,0
748.0,29.0,4.0,2.0,0.0,0.0,57896.24,0.0,0,0,0
684.0,36.0,7.0,2.0,1.0,1.0,145796.49,0.0,0,0,0
683.0,31.0,5.0,2.0,1.0,1.0,88890.05,0.0,1,1,0
684.0,34.0,8.0,1.0,0.0,0.0,56875.76,0.0,1,0,0
773.0,51.0,5.0,2.0,1.0,1.0,60920.03,0.0,1,0,0
554.0,31.0,5.0,2.0,1.0,1.0,71843.98,0.0,0,0,0
749.0,40.0,8.0,1.0,1.0,1.0,115985.38,0.0,1,0,0
577.0,34.0,6.0,1.0,1.0,0.0,124498.28,0.0,0,0,0
607.0,39.0,3.0,2.0,1.0,0.0,142903.44,0.0,0,0,1
637.0,60.0,6.0,2.0,1.0,1.0,147090.9,0.0,0,0,0
709.0,37.0,2.0,2.0,0.0,1.0,44381.06,0.0,1,0,1
588.0,43.0,8.0,1.0,1.0,1.0,128521.16,0.0,0,0,0
686.0,45.0,0.0,1.0,1.0,0.0,80178.54,1.0,0,0,0
