CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
642.0,46.0,9.0,0.0,2.0,1.0,0.0,159475.08,0.0,1,0,0,0,1
669.0,30.0,5.0,0.0,2.0,1.0,0.0,180622.02,0.0,0,1,1,0,0
633.0,23.0,2.0,125877.65,2.0,1.0,0.0,177747.57,0.0,1,0,0,1,0
703.0,46.0,8.0,155739.76,1.0,1.0,1.0,153516.56,1.0,1,0,0,1,0
591.0,48.0,4.0,143835.52,1.0,1.0,1.0,64839.23,0.0,1,0,0,1,0
748.0,41.0,1.0,136494.86,1.0,1.0,0.0,149614.17,1.0,0,1,0,1,0
822.0,33.0,2.0,85982.07,1.0,1.0,0.0,138880.24,0.0,0,1,1,0,0
769.0,28.0,1.0,0.0,2.0,1.0,0.0,735.79,0.0,0,1,1,0,0
730.0,40.0,9.0,0.0,2.0,1.0,1.0,69531.22,0.0,1,0,0,0,1
714.0,45.0,3.0,0.0,2.0,0.0,0.0,177528.92,0.0,1,0,1,0,0
651.0,38.0,10.0,144801.97,1.0,0.0,1.0,38153.19,0.0,1,0,1,0,0
597.0,29.0,7.0,0.0,1.0,1.0,0.0,158036.72,1.0,1,0,1,0,0
545.0,39.0,7.0,0.0,2.0,1.0,0.0,84760.32,0.0,0,1,0,0,1
479.0,59.0,1.0,154483.98,1.0,1.0,1.0,163830.64,0.0,0,1,0,1,0
641.0,22.0,1.0,165312.72,1.0,1.0,1.0,124625.08,0.0,1,0,1,0,0
738.0,25.0,8.0,0.0,2.0,1.0,0.0,163911.32,0.0,0,1,0,0,1
690.0,52.0,3.0,122446.54,1.0,1.0,0.0,19370.73,1.0,0,1,0,1,0
535.0,34.0,4.0,0.0,2.0,1.0,1.0,121866.87,0.0,0,1,1,0,0
678.0,53.0,1.0,0.0,1.0,1.0,0.0,54530.51,1.0,0,1,0,0,1
710.0,42.0,9.0,0.0,2.0,1.0,1.0,66485.57,0.0,1,0,1,0,0
807.0,35.0,1.0,0.0,2.0,0.0,0.0,187987.01,0.0,1,0,1,0,0
850.0,42.0,2.0,93826.43,2.0,0.0,1.0,56583.88,0.0,1,0,1,0,0
597.0,41.0,5.0,134760.21,1.0,1.0,0.0,70774.97,0.0,0,1,0,1,0
613.0,38.0,5.0,0.0,2.0,0.0,1.0,84871.99,0.0,1,0,1,0,0
583.0,44.0,9.0,0.0,2.0,1.0,1.0,81753.92,0.0,1,0,1,0,0
753.0,38.0,6.0,0.0,2.0,1.0,0.0,172363.41,0.0,0,1,1,0,0
553.0,42.0,5.0,0.0,1.0,1.0,1.0,116537.96,1.0,0,1,0,0,1
685.0,36.0,5.0,101609.01,2.0,0.0,0.0,126471.13,0.0,1,0,1,0,0
646.0,35.0,4.0,0.0,2.0,1.0,1.0,73881.68,0.0,0,1,1,0,0
571.0,30.0,8.0,0.0,2.0,1.0,1.0,177524.19,0.0,1,0,1,0,0
556.0,33.0,7.0,0.0,2.0,1.0,1.0,134878.34,0.0,1,0,0,0,1
699.0,37.0,1.0,0.0,2.0,1.0,0.0,79919.13,0.0,0,1,1,0,0
730.0,38.0,1.0,134208.22,1.0,0.0,0.0,169935.46,1.0,0,1,1,0,0
648.0,58.0,4.0,131736.88,1.0,1.0,1.0,153917.41,0.0,1,0,0,1,0
620.0,34.0,2.0,0.0,2.0,1.0,1.0,92916.53,0.0,1,0,0,0,1
587.0,33.0,3.0,0.0,2.0,1.0,0.0,86957.42,0.0,1,0,1,0,0
627.0,54.0,9.0,137482.19,3.0,1.0,0.0,43889.47,1.0,1,0,0,1,0
628.0,45.0,4.0,0.0,2.0,1.0,0.0,124720.68,0.0,1,0,1,0,0
716.0,31.0,1.0,0.0,2.0,1.0,1.0,153046.16,0.0,0,1,1,0,0
726.0,27.0,9.0,0.0,2.0,1.0,0.0,75825.57,0.0,0,1,0,0,1
544.0,29.0,8.0,0.0,1.0,1.0,0.0,112256.57,0.0,0,1,1,0,0
545.0,51.0,1.0,155413.03,1.0,1.0,0.0,91036.74,1.0,1,0,1,0,0
590.0,52.0,3.0,0.0,1.0,1.0,0.0,92220.12,1.0,1,0,1,0,0
724.0,38.0,5.0,135903.33,1.0,1.0,1.0,178373.43,0.0,0,1,0,1,0
554.0,40.0,1.0,0.0,1.0,1.0,1.0,121451.21,0.0,0,1,1,0,0
700.0,31.0,4.0,0.0,2.0,1.0,1.0,124795.84,0.0,0,1,1,0,0
578.0,61.0,4.0,0.0,2.0,1.0,1.0,93524.22,0.0,1,0,1,0,0
641.0,28.0,1.0,76963.15,1.0,1.0,0.0,187943.6,0.0,0,1,1,0,0
675.0,40.0,2.0,0.0,2.0,1.0,1.0,88890.75,0.0,1,0,0,0,1
697.0,33.0,4.0,0.0,2.0,1.0,0.0,66979.06,0.0,0,1,1,0,0
681.0,27.0,0.0,0.0,2.0,0.0,1.0,130404.53,0.0,0,1,1,0,0
684.0,42.0,3.0,106841.79,2.0,1.0,1.0,143829.54,0.0,0,1,1,0,0
611.0,30.0,8.0,0.0,2.0,1.0,0.0,36156.93,0.0,1,0,1,0,0
631.0,32.0,1.0,0.0,2.0,1.0,0.0,83912.24,0.0,0,1,1,0,0
693.0,31.0,9.0,0.0,2.0,1.0,1.0,186655.11,0.0,0,1,1,0,0
696.0,29.0,7.0,0.0,1.0,1.0,1.0,89801.8,0.0,1,0,1,0,0
595.0,39.0,10.0,0.0,2.0,1.0,0.0,121904.44,0.0,1,0,0,0,1
674.0,28.0,4.0,0.0,2.0,1.0,1.0,155047.11,0.0,0,1,1,0,0
528.0,32.0,4.0,0.0,2.0,1.0,1.0,126837.72,0.0,0,1,0,0,1
644.0,63.0,4.0,0.0,1.0,1.0,1.0,55859.27,1.0,1,0,1,0,0
703.0,27.0,3.0,0.0,2.0,0.0,0.0,164815.59,0.0,0,1,1,0,0
749.0,43.0,4.0,0.0,2.0,1.0,1.0,154775.7,0.0,0,1,1,0,0
602.0,46.0,4.0,144757.03,1.0,0.0,0.0,159899.97,1.0,1,0,0,1,0
828.0,37.0,9.0,0.0,2.0,1.0,1.0,120893.07,0.0,0,1,1,0,0
530.0,34.0,2.0,137761.55,2.0,1.0,0.0,99019.65,0.0,0,1,0,1,0
556.0,29.0,3.0,0.0,2.0,1.0,0.0,92873.5,0.0,0,1,1,0,0
628.0,39.0,5.0,142862.21,1.0,1.0,0.0,187905.12,0.0,0,1,0,1,0
680.0,33.0,1.0,0.0,2.0,1.0,1.0,85901.09,0.0,0,1,1,0,0
635.0,39.0,1.0,0.0,2.0,0.0,0.0,166682.57,0.0,1,0,0,0,1
749.0,30.0,2.0,87098.91,2.0,1.0,1.0,164038.07,0.0,1,0,0,1,0
665.0,38.0,10.0,0.0,1.0,1.0,1.0,66548.46,0.0,0,1,1,0,0
576.0,43.0,6.0,0.0,2.0,1.0,0.0,143635.35,0.0,0,1,1,0,0
627.0,49.0,4.0,0.0,1.0,1.0,0.0,89289.54,1.0,0,1,0,0,1
850.0,41.0,6.0,118899.45,1.0,1.0,0.0,157891.11,0.0,0,1,1,0,0
584.0,33.0,4.0,0.0,2.0,1.0,1.0,112239.03,0.0,0,1,1,0,0
728.0,45.0,1.0,0.0,2.0,1.0,1.0,91830.75,0.0,0,1,0,0,1
554.0,49.0,10.0,125396.24,1.0,1.0,0.0,82478.05,1.0,1,0,0,1,0
724.0,36.0,7.0,0.0,2.0,1.0,1.0,57531.14,0.0,1,0,1,0,0
685.0,34.0,7.0,76549.8,2.0,1.0,1.0,91830.75,0.0,0,1,0,1,0
652.0,38.0,9.0,0.0,2.0,1.0,0.0,179978.68,0.0,1,0,1,0,0
695.0,27.0,2.0,125877.65,2.0,1.0,0.0,79270.02,0.0,0,1,1,0,0
714.0,29.0,6.0,0.0,2.0,1.0,0.0,131300.68,0.0,0,1,1,0,0
763.0,20.0,3.0,0.0,2.0,1.0,1.0,123850.58,0.0,1,0,0,0,1
599.0,27.0,4.0,0.0,2.0,1.0,1.0,167984.72,0.0,0,1,1,0,0
754.0,37.0,2.0,0.0,2.0,1.0,1.0,156424.4,0.0,0,1,1,0,0
678.0,45.0,5.0,0.0,1.0,0.0,0.0,141364.62,1.0,1,0,1,0,0
641.0,30.0,3.0,0.0,2.0,1.0,1.0,170518.83,0.0,0,1,1,0,0
804.0,24.0,5.0,0.0,2.0,1.0,0.0,172033.57,0.0,1,0,0,0,1
598.0,39.0,9.0,0.0,2.0,1.0,1.0,160828.98,0.0,1,0,1,0,0
687.0,35.0,3.0,104784.23,1.0,0.0,1.0,80552.36,0.0,1,0,0,0,1
834.0,44.0,6.0,0.0,1.0,0.0,1.0,193018.71,1.0,1,0,1,0,0
568.0,27.0,8.0,120124.35,1.0,0.0,1.0,88958.49,0.0,0,1,0,1,0
794.0,38.0,8.0,0.0,2.0,0.0,0.0,127560.77,0.0,0,1,0,0,1
613.0,37.0,5.0,0.0,2.0,1.0,0.0,56780.97,0.0,0,1,1,0,0
681.0,36.0,5.0,0.0,2.0,1.0,1.0,157567.37,0.0,0,1,1,0,0
746.0,37.0,0.0,0.0,2.0,1.0,0.0,143538.51,1.0,0,1,1,0,0
686.0,27.0,8.0,146034.74,1.0,0.0,0.0,180595.02,0.0,1,0,0,0,1
732.0,42.0,2.0,151355.66,2.0,1.0,0.0,160122.66,0.0,0,1,0,1,0
755.0,41.0,7.0,0.0,2.0,0.0,1.0,160529.71,0.0,1,0,1,0,0
622.0,37.0,7.0,0.0,2.0,1.0,0.0,107867.38,0.0,1,0,1,0,0
678.0,32.0,6.0,0.0,2.0,1.0,1.0,78650.95,0.0,1,0,1,0,0
619.0,31.0,9.0,0.0,2.0,1.0,0.0,141946.92,0.0,0,1,1,0,0
635.0,33.0,8.0,116358.0,2.0,0.0,1.0,134778.01,0.0,1,0,0,1,0
516.0,36.0,4.0,123894.43,2.0,1.0,0.0,83056.22,0.0,0,1,1,0,0
684.0,38.0,9.0,0.0,2.0,1.0,0.0,176921.0,0.0,1,0,1,0,0
656.0,27.0,6.0,135637.0,1.0,0.0,0.0,181718.73,0.0,1,0,1,0,0
588.0,34.0,7.0,122453.97,1.0,1.0,0.0,68462.59,0.0,0,1,1,0,0
548.0,36.0,2.0,123681.32,1.0,0.0,1.0,100365.51,0.0,1,0,1,0,0
678.0,46.0,8.0,0.0,2.0,1.0,1.0,88890.05,0.0,0,1,1,0,0
694.0,36.0,2.0,0.0,2.0,1.0,1.0,182867.84,0.0,1,0,1,0,0
751.0,36.0,5.0,0.0,2.0,1.0,1.0,72993.65,0.0,1,0,1,0,0
681.0,38.0,9.0,0.0,2.0,0.0,1.0,135077.01,0.0,0,1,1,0,0
652.0,37.0,2.0,0.0,1.0,1.0,0.0,91775.51,1.0,0,1,1,0,0
682.0,63.0,0.0,125510.82,1.0,1.0,1.0,54417.53,1.0,0,1,0,1,0
705.0,35.0,0.0,0.0,2.0,1.0,1.0,142754.71,0.0,0,1,1,0,0
637.0,38.0,5.0,0.0,2.0,0.0,1.0,122925.4,0.0,0,1,0,0,1
806.0,26.0,7.0,0.0,2.0,1.0,0.0,141453.62,0.0,1,0,0,0,1
645.0,39.0,6.0,82940.25,1.0,1.0,0.0,182775.08,0.0,0,1,1,0,0
590.0,38.0,2.0,0.0,2.0,1.0,0.0,144870.28,0.0,0,1,1,0,0
775.0,47.0,7.0,0.0,1.0,1.0,0.0,129107.97,1.0,1,0,0,0,1
614.0,42.0,6.0,0.0,2.0,1.0,0.0,93081.87,0.0,1,0,1,0,0
701.0,37.0,5.0,0.0,2.0,1.0,1.0,126796.69,0.0,0,1,1,0,0
707.0,34.0,5.0,123599.49,1.0,1.0,0.0,79479.74,0.0,0,1,0,0,1
697.0,38.0,9.0,0.0,2.0,1.0,1.0,90212.38,0.0,0,1,1,0,0
769.0,30.0,4.0,0.0,2.0,0.0,1.0,84871.99,0.0,0,1,1,0,0
583.0,48.0,9.0,104552.61,1.0,0.0,1.0,49833.5,1.0,1,0,0,1,0
778.0,48.0,0.0,0.0,1.0,0.0,0.0,149772.61,1.0,1,0,1,0,0
775.0,38.0,9.0,115462.09,1.0,1.0,0.0,132498.39,1.0,1,0,0,1,0
609.0,60.0,1.0,132578.92,1.0,1.0,0.0,9796.69,1.0,0,1,0,1,0
569.0,37.0,8.0,90145.04,2.0,1.0,0.0,171960.76,0.0,0,1,0,1,0
659.0,63.0,4.0,0.0,1.0,1.0,0.0,131718.12,1.0,0,1,1,0,0
693.0,45.0,8.0,0.0,2.0,0.0,0.0,28368.37,0.0,1,0,0,0,1
634.0,23.0,9.0,0.0,1.0,1.0,1.0,122823.84,0.0,0,1,0,0,1
582.0,42.0,2.0,150795.89,1.0,0.0,1.0,151146.67,0.0,0,1,1,0,0
709.0,42.0,1.0,0.0,2.0,1.0,0.0,106636.89,0.0,0,1,1,0,0
652.0,34.0,2.0,0.0,2.0,1.0,0.0,116951.1,0.0,1,0,0,0,1
655.0,42.0,4.0,133636.04,1.0,1.0,1.0,124777.14,1.0,1,0,1,0,0
593.0,40.0,9.0,0.0,2.0,1.0,1.0,181224.56,0.0,1,0,0,0,1
683.0,40.0,3.0,153040.83,2.0,0.0,1.0,172668.39,0.0,1,0,0,1,0
619.0,36.0,7.0,82498.14,1.0,1.0,0.0,74870.99,0.0,1,0,1,0,0
733.0,31.0,7.0,0.0,2.0,1.0,0.0,75562.47,0.0,0,1,1,0,0
554.0,29.0,6.0,0.0,2.0,0.0,1.0,89801.9,0.0,1,0,1,0,0
648.0,46.0,3.0,129855.32,1.0,1.0,1.0,81256.29,1.0,0,1,0,1,0
594.0,37.0,8.0,0.0,2.0,1.0,1.0,151315.76,0.0,1,0,0,0,1
614.0,34.0,4.0,108867.0,1.0,1.0,1.0,113483.96,0.0,1,0,0,1,0
633.0,35.0,9.0,116800.25,2.0,1.0,1.0,61936.1,0.0,1,0,0,1,0
485.0,39.0,4.0,116471.43,2.0,1.0,0.0,138527.56,0.0,0,1,1,0,0
627.0,48.0,9.0,0.0,2.0,1.0,1.0,49826.68,0.0,0,1,1,0,0
598.0,29.0,2.0,0.0,2.0,1.0,1.0,82969.61,0.0,1,0,1,0,0
700.0,25.0,9.0,0.0,1.0,1.0,1.0,94977.3,0.0,0,1,1,0,0
661.0,50.0,5.0,0.0,1.0,1.0,0.0,126722.57,1.0,1,0,1,0,0
678.0,40.0,7.0,134950.19,1.0,1.0,1.0,117932.63,0.0,0,1,1,0,0
632.0,38.0,7.0,0.0,2.0,1.0,1.0,82337.75,0.0,1,0,1,0,0
684.0,39.0,9.0,0.0,2.0,1.0,1.0,160979.66,0.0,1,0,1,0,0
838.0,34.0,2.0,125724.95,1.0,1.0,0.0,79915.28,0.0,0,1,1,0,0
712.0,26.0,4.0,143390.51,1.0,1.0,0.0,132424.69,0.0,1,0,1,0,0
679.0,40.0,1.0,112281.6,1.0,1.0,0.0,62688.55,1.0,1,0,0,1,0
763.0,43.0,1.0,0.0,2.0,0.0,1.0,95963.14,0.0,0,1,1,0,0
639.0,39.0,6.0,0.0,2.0,0.0,0.0,81853.98,0.0,0,1,1,0,0
687.0,33.0,2.0,0.0,2.0,1.0,1.0,115800.1,0.0,0,1,1,0,0
689.0,41.0,5.0,0.0,1.0,0.0,0.0,47880.71,0.0,0,1,1,0,0
616.0,39.0,7.0,0.0,2.0,1.0,0.0,183494.87,0.0,1,0,1,0,0
678.0,32.0,2.0,0.0,1.0,0.0,1.0,150156.82,0.0,0,1,1,0,0
651.0,33.0,3.0,121498.58,2.0,0.0,0.0,175518.31,0.0,0,1,1,0,0
571.0,32.0,9.0,121542.57,2.0,1.0,1.0,57589.29,0.0,0,1,1,0,0
562.0,26.0,8.0,99282.63,1.0,1.0,1.0,89099.18,0.0,1,0,0,1,0
682.0,40.0,6.0,127415.85,1.0,1.0,1.0,57589.29,0.0,0,1,1,0,0
677.0,43.0,1.0,0.0,2.0,1.0,1.0,81297.14,0.0,0,1,1,0,0
542.0,44.0,6.0,122724.56,3.0,1.0,0.0,6078.46,1.0,0,1,0,1,0
730.0,37.0,8.0,133868.21,2.0,1.0,0.0,60429.43,0.0,1,0,0,1,0
637.0,31.0,2.0,162923.85,1.0,1.0,1.0,185830.72,0.0,1,0,0,0,1
691.0,38.0,5.0,141787.31,2.0,1.0,1.0,131778.58,0.0,0,1,0,1,0
593.0,42.0,2.0,0.0,2.0,1.0,1.0,141679.73,0.0,0,1,1,0,0
714.0,41.0,9.0,0.0,2.0,0.0,0.0,82526.92,0.0,0,1,0,0,1
637.0,30.0,0.0,117866.92,1.0,1.0,1.0,134441.2,0.0,0,1,1,0,0
653.0,34.0,7.0,0.0,2.0,1.0,0.0,142995.32,0.0,0,1,1,0,0
706.0,44.0,7.0,83319.28,1.0,1.0,0.0,147521.35,0.0,0,1,1,0,0
635.0,32.0,2.0,143340.44,1.0,1.0,0.0,181449.51,0.0,0,1,0,1,0
731.0,33.0,4.0,139781.06,1.0,0.0,0.0,64516.8,0.0,0,1,0,1,0
602.0,34.0,5.0,0.0,1.0,0.0,0.0,92887.06,0.0,0,1,1,0,0
583.0,37.0,6.0,81523.38,1.0,0.0,0.0,102021.39,0.0,1,0,1,0,0
642.0,36.0,2.0,0.0,2.0,1.0,0.0,91098.76,0.0,0,1,0,0,1
653.0,27.0,6.0,0.0,2.0,1.0,0.0,181208.47,0.0,0,1,1,0,0
629.0,54.0,8.0,0.0,1.0,1.0,0.0,171045.31,1.0,1,0,1,0,0
648.0,33.0,8.0,111065.87,1.0,1.0,0.0,121846.81,1.0,1,0,0,1,0
686.0,43.0,5.0,0.0,2.0,1.0,1.0,131768.98,0.0,0,1,1,0,0
693.0,34.0,2.0,0.0,2.0,1.0,0.0,46635.11,0.0,0,1,0,0,1
554.0,36.0,2.0,0.0,2.0,0.0,0.0,98423.86,0.0,1,0,1,0,0
753.0,36.0,8.0,0.0,2.0,1.0,0.0,143938.34,0.0,0,1,0,0,1
739.0,33.0,7.0,113923.21,1.0,1.0,1.0,102908.91,0.0,0,1,0,0,1
634.0,33.0,8.0,0.0,2.0,0.0,1.0,51672.08,0.0,0,1,0,0,1
632.0,48.0,0.0,122486.47,1.0,1.0,1.0,166677.35,0.0,1,0,0,0,1
719.0,34.0,9.0,0.0,2.0,1.0,1.0,123954.15,0.0,1,0,1,0,0
537.0,50.0,7.0,118711.57,1.0,0.0,0.0,180932.46,1.0,0,1,0,1,0
732.0,39.0,5.0,120105.43,1.0,1.0,1.0,153917.38,0.0,1,0,1,0,0
709.0,29.0,5.0,171283.91,1.0,1.0,1.0,138340.24,0.0,0,1,1,0,0
641.0,31.0,4.0,0.0,2.0,1.0,1.0,142977.05,0.0,0,1,1,0,0
627.0,48.0,6.0,0.0,3.0,0.0,0.0,73669.94,1.0,1,0,1,0,0
732.0,33.0,6.0,129848.11,2.0,1.0,1.0,176984.34,0.0,1,0,0,1,0
703.0,43.0,0.0,0.0,1.0,1.0,0.0,149614.61,1.0,1,0,1,0,0
637.0,37.0,1.0,0.0,2.0,0.0,0.0,179861.79,0.0,1,0,1,0,0
676.0,32.0,7.0,0.0,1.0,1.0,1.0,53584.03,0.0,0,1,1,0,0
572.0,34.0,10.0,108914.17,1.0,1.0,1.0,143859.27,0.0,0,1,0,1,0
704.0,29.0,1.0,82291.1,1.0,1.0,1.0,75888.65,0.0,0,1,0,1,0
721.0,57.0,1.0,0.0,2.0,1.0,0.0,126812.63,1.0,1,0,1,0,0
710.0,55.0,6.0,0.0,4.0,1.0,1.0,166677.35,1.0,1,0,1,0,0
679.0,39.0,8.0,0.0,1.0,1.0,0.0,181490.42,1.0,1,0,0,0,1
713.0,34.0,8.0,0.0,2.0,1.0,1.0,142337.63,0.0,0,1,1,0,0
619.0,45.0,10.0,0.0,1.0,1.0,1.0,64345.61,0.0,1,0,0,0,1
543.0,33.0,1.0,0.0,2.0,1.0,0.0,184399.76,0.0,0,1,1,0,0
634.0,49.0,6.0,122384.22,3.0,1.0,0.0,59645.24,1.0,1,0,0,1,0
539.0,32.0,1.0,0.0,2.0,0.0,1.0,71167.14,0.0,0,1,0,0,1
701.0,32.0,5.0,0.0,1.0,0.0,1.0,152992.04,0.0,0,1,1,0,0
528.0,31.0,1.0,91622.42,1.0,1.0,1.0,99805.99,0.0,0,1,1,0,0
671.0,34.0,2.0,0.0,2.0,0.0,1.0,85983.54,0.0,0,1,0,0,1
516.0,43.0,7.0,0.0,1.0,1.0,0.0,179866.01,1.0,0,1,0,0,1
759.0,33.0,10.0,0.0,2.0,1.0,0.0,88669.89,0.0,1,0,0,0,1
659.0,59.0,3.0,118742.74,1.0,1.0,0.0,102908.91,1.0,0,1,0,1,0
667.0,44.0,4.0,0.0,2.0,1.0,1.0,96420.58,0.0,0,1,1,0,0
730.0,41.0,5.0,0.0,2.0,0.0,1.0,89972.25,0.0,1,0,0,0,1
651.0,18.0,1.0,0.0,2.0,1.0,0.0,47468.56,0.0,1,0,1,0,0
597.0,27.0,6.0,0.0,2.0,1.0,0.0,173586.63,0.0,1,0,1,0,0
513.0,44.0,9.0,0.0,2.0,1.0,1.0,107811.28,0.0,1,0,1,0,0
590.0,32.0,7.0,138778.15,1.0,1.0,1.0,173495.77,0.0,0,1,0,1,0
602.0,39.0,7.0,0.0,2.0,1.0,0.0,63736.19,0.0,0,1,1,0,0
686.0,41.0,8.0,0.0,2.0,1.0,1.0,121537.91,0.0,0,1,0,0,1
705.0,37.0,1.0,0.0,2.0,1.0,0.0,135875.74,0.0,0,1,1,0,0
675.0,40.0,1.0,0.0,1.0,1.0,1.0,67622.46,1.0,1,0,1,0,0
656.0,55.0,6.0,0.0,2.0,0.0,0.0,108577.97,0.0,1,0,1,0,0
492.0,32.0,3.0,0.0,2.0,0.0,1.0,52462.25,0.0,1,0,0,0,1
729.0,38.0,2.0,0.0,2.0,0.0,1.0,152419.81,0.0,1,0,1,0,0
679.0,44.0,5.0,133040.32,2.0,1.0,0.0,101617.43,0.0,0,1,0,1,0
629.0,52.0,6.0,0.0,2.0,1.0,1.0,89891.4,0.0,0,1,1,0,0
623.0,41.0,10.0,111973.97,1.0,1.0,1.0,175749.36,0.0,1,0,1,0,0
572.0,36.0,4.0,103873.39,2.0,1.0,1.0,175043.69,0.0,1,0,0,1,0
535.0,35.0,5.0,123761.68,1.0,1.0,1.0,57320.92,0.0,1,0,0,1,0
663.0,34.0,1.0,0.0,2.0,0.0,0.0,134600.94,0.0,0,1,1,0,0
528.0,37.0,3.0,0.0,1.0,1.0,0.0,143317.19,1.0,1,0,1,0,0
585.0,36.0,7.0,0.0,2.0,0.0,0.0,180962.32,0.0,1,0,1,0,0
593.0,31.0,4.0,0.0,1.0,1.0,1.0,158036.72,1.0,1,0,1,0,0
721.0,36.0,6.0,137388.01,1.0,1.0,0.0,138051.19,0.0,0,1,0,1,0
749.0,44.0,7.0,116932.59,1.0,1.0,0.0,152417.79,1.0,1,0,0,1,0
617.0,51.0,6.0,0.0,2.0,1.0,1.0,91514.62,0.0,0,1,0,0,1
629.0,32.0,10.0,0.0,1.0,0.0,1.0,72945.32,0.0,0,1,1,0,0
575.0,45.0,2.0,119278.01,1.0,0.0,0.0,139558.6,1.0,0,1,0,1,0
662.0,44.0,9.0,0.0,2.0,1.0,1.0,80552.11,0.0,1,0,1,0,0
632.0,37.0,8.0,0.0,2.0,1.0,0.0,184318.78,0.0,1,0,0,0,1
641.0,42.0,3.0,0.0,2.0,1.0,0.0,182055.36,0.0,1,0,1,0,0
741.0,53.0,7.0,98640.74,1.0,1.0,0.0,123872.0,1.0,1,0,0,1,0
667.0,71.0,3.0,122876.64,2.0,1.0,1.0,141947.43,0.0,1,0,0,1,0
602.0,62.0,2.0,89175.06,1.0,1.0,1.0,57675.88,1.0,1,0,1,0,0
689.0,28.0,4.0,0.0,2.0,1.0,0.0,180862.26,0.0,1,0,1,0,0
653.0,33.0,1.0,114440.38,1.0,0.0,1.0,127022.87,0.0,1,0,1,0,0
678.0,46.0,5.0,74323.2,2.0,1.0,1.0,74593.02,0.0,0,1,1,0,0
543.0,25.0,3.0,0.0,2.0,1.0,1.0,164040.94,0.0,0,1,1,0,0
754.0,43.0,8.0,0.0,2.0,1.0,1.0,38410.74,0.0,1,0,1,0,0
589.0,27.0,3.0,0.0,2.0,1.0,1.0,88729.22,0.0,0,1,1,0,0
627.0,26.0,5.0,0.0,1.0,1.0,0.0,86410.29,0.0,0,1,1,0,0
526.0,30.0,7.0,0.0,1.0,1.0,0.0,167873.49,0.0,0,1,1,0,0
738.0,37.0,5.0,0.0,1.0,1.0,0.0,116097.26,0.0,1,0,1,0,0
627.0,38.0,7.0,0.0,2.0,1.0,1.0,120107.1,0.0,1,0,0,0,1
696.0,31.0,9.0,0.0,2.0,1.0,1.0,154486.01,0.0,1,0,1,0,0
703.0,34.0,5.0,0.0,1.0,1.0,0.0,55829.25,0.0,0,1,1,0,0
705.0,33.0,9.0,0.0,2.0,1.0,1.0,176576.62,0.0,1,0,1,0,0
556.0,41.0,2.0,122038.34,2.0,0.0,1.0,78616.92,0.0,1,0,1,0,0
581.0,46.0,5.0,157866.77,4.0,1.0,0.0,79874.82,1.0,1,0,1,0,0
756.0,42.0,4.0,102703.62,2.0,1.0,0.0,91001.02,0.0,0,1,0,1,0
669.0,40.0,3.0,116270.72,1.0,0.0,0.0,120892.97,0.0,0,1,0,1,0
598.0,32.0,0.0,127570.93,1.0,1.0,1.0,171708.66,0.0,1,0,0,1,0
563.0,30.0,5.0,0.0,2.0,1.0,1.0,82463.69,0.0,0,1,1,0,0
624.0,43.0,2.0,151349.43,1.0,0.0,1.0,158937.05,1.0,1,0,1,0,0
721.0,29.0,9.0,91611.12,1.0,1.0,1.0,147045.42,0.0,1,0,1,0,0
569.0,50.0,7.0,86911.8,1.0,1.0,1.0,147797.54,0.0,1,0,0,1,0
605.0,71.0,8.0,104548.79,1.0,1.0,1.0,175743.92,1.0,1,0,0,1,0
653.0,57.0,3.0,0.0,2.0,1.0,1.0,52876.41,0.0,0,1,1,0,0
572.0,27.0,6.0,0.0,2.0,1.0,0.0,100615.14,0.0,1,0,1,0,0
745.0,43.0,5.0,0.0,2.0,1.0,1.0,137784.25,0.0,0,1,0,0,1
586.0,34.0,8.0,0.0,2.0,0.0,0.0,55725.04,0.0,1,0,1,0,0
622.0,34.0,1.0,0.0,2.0,1.0,1.0,57844.26,0.0,1,0,1,0,0
583.0,30.0,9.0,0.0,2.0,1.0,1.0,131772.51,0.0,0,1,1,0,0
621.0,38.0,2.0,0.0,2.0,1.0,1.0,176743.51,0.0,0,1,1,0,0
498.0,26.0,1.0,0.0,2.0,0.0,1.0,157552.06,0.0,0,1,1,0,0
477.0,43.0,5.0,0.0,1.0,1.0,0.0,109523.88,1.0,1,0,1,0,0
613.0,20.0,8.0,0.0,2.0,1.0,0.0,137519.92,0.0,0,1,1,0,0
679.0,38.0,7.0,100433.8,1.0,1.0,1.0,59176.09,0.0,0,1,0,1,0
623.0,41.0,10.0,0.0,2.0,1.0,1.0,134901.57,0.0,0,1,1,0,0
582.0,35.0,8.0,138772.15,2.0,1.0,0.0,103917.54,0.0,0,1,0,1,0
699.0,29.0,8.0,0.0,2.0,0.0,0.0,161655.55,0.0,0,1,1,0,0
678.0,36.0,4.0,0.0,2.0,1.0,0.0,155879.57,0.0,0,1,0,0,1
663.0,47.0,1.0,0.0,2.0,1.0,0.0,170980.86,0.0,0,1,1,0,0
730.0,49.0,8.0,0.0,1.0,1.0,0.0,73977.23,1.0,1,0,1,0,0
754.0,56.0,6.0,148481.09,1.0,1.0,0.0,124489.88,1.0,1,0,1,0,0
694.0,33.0,7.0,0.0,2.0,1.0,0.0,121485.1,0.0,1,0,1,0,0
